                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    128,                0.57845,                0.28186,                0.85116,                0.99846,                0.99887,                0.99495,                0.91458,                0.55636,                0.21819,                0.82158,              0.0050887,              0.0050887,              0.0050887
                    129,                0.57615,                0.28202,                0.84927,                0.99823,                 0.9985,                0.99463,                0.91584,                0.54739,                  0.216,                0.82078,                0.00505,                0.00505,                0.00505
                    130,                0.57358,                0.28013,                0.84682,                0.99784,                0.99852,                0.99477,                0.91725,                0.54737,                0.21854,                0.82101,              0.0050113,              0.0050113,              0.0050113
                    131,                0.57479,                0.28233,                0.84916,                0.99696,                 0.9982,                0.99444,                0.91209,                0.56169,                0.22146,                0.82164,              0.0049727,              0.0049727,              0.0049727
                    132,                0.57653,                0.28149,                 0.8484,                0.99802,                0.99765,                0.99471,                 0.9241,                0.52344,                0.21303,                0.81776,               0.004934,               0.004934,               0.004934
                    133,                0.57457,                0.27956,                0.84838,                0.99872,                0.99837,                0.99497,                0.91422,                 0.5572,                0.21663,                0.82154,              0.0048953,              0.0048953,              0.0048953
                    134,                0.57145,                0.27773,                0.84668,                0.99826,                0.99804,                0.99481,                 0.9175,                0.54144,                0.21438,                0.81936,              0.0048566,              0.0048566,              0.0048566
                    135,                0.56732,                0.27902,                0.84795,                0.99705,                 0.9986,                0.99486,                 0.9222,                0.52064,                0.21165,                0.81774,               0.004818,               0.004818,               0.004818
                    136,                0.57048,                0.27779,                0.84804,                0.99847,                 0.9982,                0.99442,                0.92178,                 0.5266,                0.20956,                0.81764,              0.0047793,              0.0047793,              0.0047793
                    137,                0.56886,                0.27542,                0.84676,                0.99899,                0.99856,                0.99491,                0.92206,                0.52883,                0.21018,                0.81787,              0.0047406,              0.0047406,              0.0047406
                    138,                0.56666,                0.27613,                0.84795,                0.99927,                0.99892,                0.99498,                0.92085,                0.53761,                0.21107,                0.81837,               0.004702,               0.004702,               0.004702
                    139,                0.56777,                0.27681,                 0.8473,                0.99915,                 0.9991,                0.99493,                  0.916,                0.55296,                0.21412,                0.82112,              0.0046633,              0.0046633,              0.0046633
                    140,                0.56466,                0.27463,                0.84888,                0.99874,                0.99885,                0.99497,                0.91634,                0.55146,                0.21295,                0.82047,              0.0046246,              0.0046246,              0.0046246
                    141,                0.56289,                0.27418,                0.84829,                0.99908,                0.99898,                 0.9949,                 0.9203,                0.54065,                0.21081,                0.81935,              0.0045859,              0.0045859,              0.0045859
                    142,                0.56549,                0.27425,                0.84857,                0.99787,                0.99892,                0.99474,                0.91927,                0.54611,                0.21222,                0.81992,              0.0045473,              0.0045473,              0.0045473
                    143,                0.56431,                0.27262,                0.84644,                 0.9991,                0.99851,                0.99496,                0.92096,                0.53066,                 0.2084,                 0.8179,              0.0045086,              0.0045086,              0.0045086
                    144,                0.56209,                0.27497,                0.84671,                 0.9977,                0.99879,                0.99481,                0.92007,                0.53702,                0.20986,                0.81864,              0.0044699,              0.0044699,              0.0044699
                    145,                0.56155,                0.27449,                0.84643,                0.99853,                0.99804,                0.99489,                0.91509,                0.54976,                0.21309,                0.82114,              0.0044313,              0.0044313,              0.0044313
                    146,                 0.5615,                0.27378,                0.84625,                 0.9983,                0.99926,                0.99495,                0.92165,                0.52518,                0.20624,                0.81761,              0.0043926,              0.0043926,              0.0043926
                    147,                0.55983,                0.27341,                0.84925,                0.99893,                0.99873,                0.99491,                0.91356,                0.55889,                0.21227,                0.82164,              0.0043539,              0.0043539,              0.0043539
                    148,                0.55938,                0.27107,                0.84665,                0.99906,                 0.9988,                0.99488,                0.91681,                0.55361,                0.21118,                0.82022,              0.0043152,              0.0043152,              0.0043152
                    149,                0.55597,                0.27045,                0.84617,                0.99878,                0.99899,                0.99496,                0.91485,                 0.5557,                 0.2124,                0.82065,              0.0042766,              0.0042766,              0.0042766
                    150,                 0.5571,                0.26937,                0.84456,                0.99916,                0.99907,                0.99496,                0.91966,                0.53842,                0.20831,                0.81859,              0.0042379,              0.0042379,              0.0042379
                    151,                0.55154,                0.26845,                 0.8459,                0.99849,                0.99918,                0.99494,                0.92058,                0.53885,                0.20785,                0.81907,              0.0041992,              0.0041992,              0.0041992
                    152,                0.55268,                0.26836,                0.84703,                0.99878,                0.99868,                0.99488,                0.91843,                0.54592,                0.20959,                0.81975,              0.0041605,              0.0041605,              0.0041605
                    153,                0.54999,                0.26766,                0.84527,                0.99856,                0.99896,                0.99481,                0.92159,                0.52988,                0.20754,                0.81758,              0.0041219,              0.0041219,              0.0041219
                    154,                0.55253,                 0.2676,                0.84562,                0.99912,                0.99855,                0.99494,                0.91988,                0.53907,                0.20638,                0.81881,              0.0040832,              0.0040832,              0.0040832
                    155,                0.54828,                0.26735,                0.84435,                0.99903,                0.99878,                0.99489,                0.91886,                0.54182,                0.20577,                0.81914,              0.0040445,              0.0040445,              0.0040445
                    156,                0.55134,                0.26652,                0.84473,                0.99893,                 0.9988,                0.99497,                0.91744,                0.54267,                 0.2069,                0.81916,              0.0040059,              0.0040059,              0.0040059
                    157,                 0.5486,                 0.2651,                0.84551,                0.99897,                0.99868,                0.99483,                0.91923,                0.53782,                 0.2062,                0.81851,              0.0039672,              0.0039672,              0.0039672
                    158,                0.54959,                0.26634,                0.84631,                0.99898,                 0.9986,                0.99489,                0.91704,                0.55169,                0.20953,                 0.8202,              0.0039285,              0.0039285,              0.0039285
                    159,                0.54638,                0.26426,                0.84507,                0.99925,                0.99847,                0.99492,                0.92118,                0.53443,                0.20466,                0.81824,              0.0038898,              0.0038898,              0.0038898
                    160,                0.54556,                0.26472,                0.84344,                0.99917,                0.99954,                0.99499,                0.92136,                0.53995,                0.20522,                0.81861,              0.0038512,              0.0038512,              0.0038512
                    161,                0.54824,                0.26486,                0.84544,                0.99835,                0.99856,                0.99489,                0.92075,                0.53544,                0.20575,                0.81797,              0.0038125,              0.0038125,              0.0038125
                    162,                0.54708,                0.26526,                0.84541,                0.99803,                0.99871,                0.99479,                0.92079,                0.53262,                0.20442,                0.81773,              0.0037738,              0.0037738,              0.0037738
                    163,                0.54607,                0.26371,                0.84478,                0.99828,                  0.999,                0.99479,                 0.9206,                0.53593,                 0.2058,                0.81857,              0.0037352,              0.0037352,              0.0037352
                    164,                0.54722,                0.26372,                0.84363,                 0.9989,                0.99852,                0.99489,                 0.9206,                0.53917,                0.20576,                0.81875,              0.0036965,              0.0036965,              0.0036965
                    165,                0.54376,                0.26223,                0.84467,                0.99851,                0.99859,                0.99495,                0.91896,                0.54362,                0.20637,                0.81933,              0.0036578,              0.0036578,              0.0036578
                    166,                0.54404,                0.26227,                0.84376,                0.99863,                0.99907,                0.99497,                 0.9204,                0.53711,                0.20353,                0.81859,              0.0036191,              0.0036191,              0.0036191
                    167,                0.54451,                0.26125,                0.84427,                0.99842,                0.99895,                  0.995,                0.92173,                0.53051,                0.20217,                0.81756,              0.0035805,              0.0035805,              0.0035805
                    168,                0.53748,                 0.2589,                0.84389,                0.99882,                0.99822,                  0.995,                0.92016,                0.53521,                 0.2031,                0.81819,              0.0035418,              0.0035418,              0.0035418
                    169,                0.53841,                0.25978,                 0.8427,                0.99908,                0.99875,                0.99496,                0.92051,                0.53977,                0.20392,                0.81869,              0.0035031,              0.0035031,              0.0035031
                    170,                 0.5382,                0.25905,                0.84293,                0.99861,                0.99842,                0.99492,                0.91933,                0.53401,                0.20231,                 0.8178,              0.0034645,              0.0034645,              0.0034645
                    171,                0.53693,                0.25963,                0.84388,                0.99863,                0.99812,                0.99494,                0.91855,                0.54813,                0.20561,                0.81957,              0.0034258,              0.0034258,              0.0034258
                    172,                0.53446,                0.25729,                0.84318,                0.99857,                0.99903,                0.99489,                0.91622,                0.55515,                0.20657,                0.82073,              0.0033871,              0.0033871,              0.0033871
                    173,                0.53382,                0.25637,                0.84454,                 0.9991,                0.99894,                0.99489,                0.91899,                0.54133,                0.20409,                0.81907,              0.0033484,              0.0033484,              0.0033484
                    174,                0.53309,                0.25838,                0.84301,                0.99902,                 0.9986,                0.99489,                0.92136,                0.53162,                0.20192,                0.81787,              0.0033098,              0.0033098,              0.0033098
                    175,                 0.5363,                0.25684,                0.84196,                0.99876,                 0.9988,                0.99496,                0.92203,                0.52562,                 0.2008,                0.81717,              0.0032711,              0.0032711,              0.0032711
                    176,                0.53439,                0.25691,                0.84302,                0.99837,                0.99885,                0.99488,                0.92156,                0.52576,                0.20048,                0.81719,              0.0032324,              0.0032324,              0.0032324
                    177,                0.52926,                0.25455,                 0.8418,                0.99886,                0.99902,                0.99486,                0.91976,                0.53326,                0.20176,                0.81808,              0.0031938,              0.0031938,              0.0031938
                    178,                0.52895,                 0.2531,                0.84166,                0.99905,                0.99856,                 0.9948,                0.92067,                0.52546,                0.20037,                0.81693,              0.0031551,              0.0031551,              0.0031551
                    179,                0.53176,                0.25542,                0.84208,                0.99846,                0.99836,                0.99481,                0.92222,                0.52689,                0.20095,                0.81693,              0.0031164,              0.0031164,              0.0031164
                    180,                0.52662,                0.25347,                0.84208,                0.99895,                0.99898,                0.99495,                0.92127,                0.53479,                0.19986,                0.81801,              0.0030777,              0.0030777,              0.0030777
                    181,                0.52657,                0.25165,                0.84276,                0.99866,                0.99818,                 0.9949,                 0.9216,                 0.5302,                0.20041,                0.81727,              0.0030391,              0.0030391,              0.0030391
                    182,                0.52266,                0.25046,                0.84087,                 0.9985,                0.99833,                0.99493,                0.92236,                0.53183,                0.20046,                0.81748,              0.0030004,              0.0030004,              0.0030004
                    183,                0.52268,                0.25008,                0.84328,                0.99851,                0.99827,                0.99493,                0.92239,                0.52628,                0.19907,                0.81686,              0.0029617,              0.0029617,              0.0029617
                    184,                0.52466,                 0.2493,                0.84174,                0.99787,                0.99865,                0.99492,                0.92077,                0.52959,                0.20012,                0.81738,               0.002923,               0.002923,               0.002923
                    185,                0.52202,                0.25004,                0.84175,                0.99885,                0.99855,                0.99495,                0.91823,                0.53834,                0.20063,                0.81843,              0.0028844,              0.0028844,              0.0028844
                    186,                0.51834,                0.24781,                0.84208,                0.99903,                0.99834,                0.99499,                0.91662,                0.54418,                0.20098,                0.81903,              0.0028457,              0.0028457,              0.0028457
                    187,                0.52149,                0.24963,                0.84198,                0.99837,                0.99876,                0.99492,                 0.9179,                0.54006,                 0.2004,                0.81821,               0.002807,               0.002807,               0.002807
                    188,                0.52056,                0.24845,                0.84227,                0.99863,                0.99846,                0.99495,                0.91801,                0.53765,                0.19966,                0.81825,              0.0027684,              0.0027684,              0.0027684
                    189,                 0.5168,                0.24624,                0.84019,                0.99869,                0.99873,                0.99496,                0.91861,                0.53909,                0.19957,                0.81857,              0.0027297,              0.0027297,              0.0027297
                    190,                0.51621,                0.24651,                 0.8414,                0.99877,                0.99876,                0.99495,                0.92095,                0.53211,                0.19834,                0.81757,               0.002691,               0.002691,               0.002691
                    191,                0.51238,                0.24321,                0.83879,                0.99898,                0.99852,                0.99494,                0.92074,                0.53255,                0.19856,                0.81754,              0.0026523,              0.0026523,              0.0026523
                    192,                 0.5161,                0.24554,                 0.8407,                0.99855,                0.99905,                0.99495,                0.92037,                0.53467,                0.19825,                0.81776,              0.0026137,              0.0026137,              0.0026137
                    193,                0.51628,                 0.2459,                0.84072,                0.99912,                0.99914,                0.99495,                0.92101,                0.53178,                0.19686,                0.81747,               0.002575,               0.002575,               0.002575
                    194,                0.51008,                0.24298,                0.84077,                0.99826,                0.99949,                0.99495,                 0.9211,                0.53047,                0.19712,                0.81711,              0.0025363,              0.0025363,              0.0025363
                    195,                0.51058,                0.24282,                0.84015,                0.99907,                0.99846,                 0.9949,                0.92112,                0.53297,                0.19868,                0.81724,              0.0024977,              0.0024977,              0.0024977
                    196,                0.50998,                 0.2418,                 0.8406,                0.99897,                 0.9988,                 0.9949,                0.92296,                0.52662,                0.19639,                0.81645,               0.002459,               0.002459,               0.002459
                    197,                0.50593,                0.24052,                 0.8396,                0.99909,                0.99874,                 0.9949,                0.92036,                 0.5338,                0.19764,                0.81754,              0.0024203,              0.0024203,              0.0024203
                    198,                0.50733,                0.24162,                0.83935,                0.99891,                0.99883,                 0.9949,                0.92149,                 0.5322,                0.19716,                0.81732,              0.0023816,              0.0023816,              0.0023816
                    199,                 0.5039,                0.23788,                0.83933,                0.99871,                0.99908,                0.99493,                0.92239,                0.52992,                0.19568,                0.81698,               0.002343,               0.002343,               0.002343
                    200,                0.50496,                0.23945,                0.84019,                0.99869,                0.99878,                0.99495,                0.91967,                0.53221,                0.19671,                0.81729,              0.0023043,              0.0023043,              0.0023043
                    201,                0.50226,                0.23662,                0.83848,                0.99861,                0.99887,                0.99496,                0.92043,                0.52997,                 0.1962,                0.81687,              0.0022656,              0.0022656,              0.0022656
                    202,                0.50303,                0.23774,                0.83885,                0.99849,                0.99874,                0.99497,                0.92132,                0.52596,                0.19559,                0.81629,               0.002227,               0.002227,               0.002227
                    203,                  0.504,                0.23744,                0.83869,                0.99828,                0.99945,                0.99497,                 0.9218,                0.52808,                0.19565,                 0.8165,              0.0021883,              0.0021883,              0.0021883
                    204,                0.49637,                0.23516,                0.83807,                0.99854,                0.99874,                0.99498,                 0.9233,                0.52048,                0.19393,                 0.8159,              0.0021496,              0.0021496,              0.0021496
                    205,                0.50031,                0.23511,                0.83858,                0.99838,                0.99831,                0.99493,                0.92166,                0.52595,                0.19547,                0.81667,              0.0021109,              0.0021109,              0.0021109
                    206,                0.49893,                0.23564,                0.83861,                0.99843,                0.99844,                0.99484,                0.92111,                0.52799,                0.19648,                0.81677,              0.0020723,              0.0020723,              0.0020723
                    207,                0.49682,                0.23485,                0.83775,                0.99827,                0.99853,                0.99481,                0.92148,                0.52552,                0.19576,                0.81647,              0.0020336,              0.0020336,              0.0020336
                    208,                0.49233,                0.23304,                0.83716,                0.99848,                0.99834,                0.99478,                0.92285,                0.52399,                 0.1955,                 0.8163,              0.0019949,              0.0019949,              0.0019949
                    209,                0.49573,                0.23274,                0.83739,                0.99854,                0.99866,                0.99485,                0.92275,                0.52812,                0.19549,                0.81685,              0.0019563,              0.0019563,              0.0019563
                    210,                 0.4904,                 0.2305,                0.83826,                 0.9986,                0.99856,                0.99487,                0.92091,                0.53157,                0.19593,                0.81732,              0.0019176,              0.0019176,              0.0019176
                    211,                0.49206,                0.23143,                0.83775,                0.99868,                 0.9986,                0.99484,                0.92157,                0.52786,                0.19516,                0.81681,              0.0018789,              0.0018789,              0.0018789
                    212,                0.48977,                0.22961,                0.83692,                0.99869,                0.99851,                0.99477,                0.92111,                0.52826,                0.19545,                0.81686,              0.0018402,              0.0018402,              0.0018402
                    213,                0.48827,                0.22919,                0.83826,                0.99862,                0.99865,                0.99481,                0.92122,                0.52631,                0.19465,                0.81665,              0.0018016,              0.0018016,              0.0018016
                    214,                0.48842,                0.22861,                0.83738,                0.99835,                 0.9989,                0.99483,                0.92097,                0.52862,                 0.1949,                0.81693,              0.0017629,              0.0017629,              0.0017629
                    215,                0.48616,                0.22846,                0.83622,                0.99863,                 0.9986,                0.99478,                0.92112,                 0.5286,                0.19479,                0.81675,              0.0017242,              0.0017242,              0.0017242
                    216,                0.48473,                0.22618,                0.83714,                0.99841,                0.99874,                0.99476,                0.92154,                0.52568,                0.19395,                0.81649,              0.0016855,              0.0016855,              0.0016855
                    217,                0.47837,                0.22404,                0.83747,                0.99859,                0.99877,                0.99466,                 0.9215,                 0.5292,                0.19467,                0.81691,              0.0016469,              0.0016469,              0.0016469
                    218,                 0.4816,                 0.2256,                0.83751,                0.99863,                0.99875,                0.99475,                0.92252,                0.52627,                0.19383,                0.81653,              0.0016082,              0.0016082,              0.0016082
                    219,                0.47948,                0.22468,                0.83687,                0.99862,                0.99877,                0.99482,                0.92363,                 0.5239,                0.19299,                0.81617,              0.0015695,              0.0015695,              0.0015695
                    220,                0.47954,                0.22343,                0.83716,                 0.9987,                0.99884,                0.99485,                0.92449,                0.52239,                0.19263,                0.81585,              0.0015309,              0.0015309,              0.0015309
                    221,                 0.4748,                0.22278,                0.83519,                0.99869,                0.99884,                0.99485,                0.92367,                0.52329,                0.19285,                0.81591,              0.0014922,              0.0014922,              0.0014922
                    222,                0.47657,                0.22235,                0.83614,                0.99856,                0.99883,                0.99491,                0.92237,                0.52682,                0.19331,                0.81633,              0.0014535,              0.0014535,              0.0014535
                    223,                 0.4706,                0.21923,                0.83562,                0.99853,                0.99903,                0.99491,                0.92227,                0.52728,                0.19332,                0.81654,              0.0014148,              0.0014148,              0.0014148
                    224,                0.47154,                0.21943,                0.83611,                0.99859,                0.99881,                0.99489,                0.92267,                 0.5252,                0.19282,                0.81634,              0.0013762,              0.0013762,              0.0013762
                    225,                0.47166,                0.22077,                0.83473,                0.99905,                0.99876,                0.99492,                0.92252,                0.52566,                0.19278,                0.81641,              0.0013375,              0.0013375,              0.0013375
                    226,                0.46848,                0.21928,                0.83489,                0.99926,                0.99878,                 0.9949,                0.92224,                0.52657,                0.19287,                0.81661,              0.0012988,              0.0012988,              0.0012988
                    227,                0.47106,                0.21954,                0.83432,                0.99937,                0.99882,                 0.9949,                0.92248,                0.52665,                0.19284,                0.81666,              0.0012602,              0.0012602,              0.0012602
                    228,                0.46577,                0.21759,                0.83493,                0.99932,                0.99886,                 0.9949,                0.92157,                0.52806,                0.19325,                0.81688,              0.0012215,              0.0012215,              0.0012215
                    229,                0.46531,                 0.2163,                0.83347,                0.99931,                0.99877,                0.99488,                0.92236,                0.52856,                0.19308,                0.81694,              0.0011828,              0.0011828,              0.0011828
                    230,                0.46281,                0.21625,                0.83336,                0.99927,                0.99891,                0.99488,                0.92247,                0.52879,                0.19307,                  0.817,              0.0011441,              0.0011441,              0.0011441
                    231,                 0.4624,                0.21473,                0.83471,                 0.9991,                0.99889,                0.99487,                0.92252,                0.53111,                 0.1937,                0.81723,              0.0011055,              0.0011055,              0.0011055
                    232,                0.46016,                0.21348,                0.83529,                0.99914,                0.99899,                0.99487,                0.92234,                0.53159,                0.19376,                0.81732,              0.0010668,              0.0010668,              0.0010668
                    233,                0.46136,                0.21444,                0.83523,                0.99925,                0.99897,                0.99488,                0.92219,                 0.5313,                0.19341,                0.81722,              0.0010281,              0.0010281,              0.0010281
                    234,                0.45846,                0.21274,                 0.8342,                0.99928,                0.99884,                0.99487,                0.92307,                0.52995,                0.19284,                0.81717,             0.00098945,             0.00098945,             0.00098945
                    235,                0.45716,                0.21247,                0.83279,                0.99931,                0.99899,                0.99488,                0.92311,                0.52909,                0.19266,                0.81709,             0.00095078,             0.00095078,             0.00095078
                    236,                0.45487,                0.21157,                0.83402,                0.99937,                0.99898,                0.99489,                0.92236,                0.53136,                0.19304,                0.81739,             0.00091211,             0.00091211,             0.00091211
                    237,                0.45251,                0.20953,                0.83297,                 0.9994,                0.99883,                0.99485,                0.92294,                0.52961,                0.19306,                0.81721,             0.00087344,             0.00087344,             0.00087344
                    238,                0.44981,                 0.2083,                0.83342,                0.99931,                0.99888,                0.99483,                0.92262,                0.52865,                0.19296,                0.81714,             0.00083477,             0.00083477,             0.00083477
                    239,                0.44761,                0.20717,                0.83233,                0.99921,                0.99883,                0.99481,                0.92156,                0.52891,                0.19293,                 0.8172,             0.00079609,             0.00079609,             0.00079609
                    240,                0.44793,                0.20676,                0.83242,                0.99952,                0.99845,                0.99481,                0.92086,                0.53134,                 0.1932,                0.81756,             0.00075742,             0.00075742,             0.00075742
                    241,                0.44466,                0.20595,                0.83403,                0.99948,                0.99836,                0.99482,                0.92016,                0.53277,                0.19354,                0.81779,             0.00071875,             0.00071875,             0.00071875
                    242,                 0.4462,                0.20538,                0.83302,                0.99949,                0.99836,                0.99482,                0.91984,                0.53442,                0.19396,                0.81797,             0.00068008,             0.00068008,             0.00068008
                    243,                0.44515,                0.20557,                0.83218,                0.99944,                0.99851,                0.99483,                0.92001,                 0.5362,                 0.1942,                0.81826,             0.00064141,             0.00064141,             0.00064141
                    244,                0.44019,                0.20324,                0.83263,                0.99945,                0.99847,                0.99484,                0.92007,                0.53415,                0.19391,                0.81806,             0.00060273,             0.00060273,             0.00060273
                    245,                0.43941,                0.20292,                0.83272,                0.99936,                0.99848,                0.99485,                0.92021,                0.53387,                0.19402,                0.81809,             0.00056406,             0.00056406,             0.00056406
                    246,                0.43885,                0.20187,                0.83176,                0.99929,                0.99846,                0.99486,                0.92044,                0.53384,                0.19384,                0.81812,             0.00052539,             0.00052539,             0.00052539
                    247,                0.41868,                0.18223,                0.80095,                0.99935,                 0.9984,                0.99485,                0.92033,                0.53317,                0.19403,                0.81803,             0.00048672,             0.00048672,             0.00048672
                    248,                0.40539,                0.17598,                0.79847,                0.99943,                0.99844,                0.99485,                0.92028,                0.53205,                0.19382,                0.81791,             0.00044805,             0.00044805,             0.00044805
                    249,                0.39952,                0.17353,                0.79801,                0.99935,                 0.9984,                0.99484,                0.91999,                0.53314,                 0.1942,                0.81813,             0.00040938,             0.00040938,             0.00040938
                    250,                0.39891,                  0.173,                0.79831,                0.99936,                0.99841,                0.99485,                0.91994,                0.53324,                0.19427,                0.81816,              0.0003707,              0.0003707,              0.0003707
                    251,                0.39516,                0.17172,                0.79786,                 0.9993,                0.99833,                0.99485,                0.91923,                0.53537,                0.19448,                0.81843,             0.00033203,             0.00033203,             0.00033203
                    252,                0.39166,                0.17126,                0.79654,                0.99929,                0.99833,                0.99486,                0.91948,                0.53564,                0.19431,                0.81847,             0.00029336,             0.00029336,             0.00029336
                    253,                0.38949,                0.16972,                0.79549,                0.99928,                0.99841,                0.99485,                0.91898,                0.53566,                 0.1944,                0.81849,             0.00025469,             0.00025469,             0.00025469
                    254,                0.38723,                0.16747,                0.79732,                0.99928,                0.99841,                0.99486,                0.91889,                 0.5377,                0.19476,                0.81883,             0.00021602,             0.00021602,             0.00021602
                    255,                0.38383,                0.16636,                0.79378,                0.99928,                0.99842,                0.99485,                0.91853,                 0.5377,                0.19479,                0.81883,             0.00017734,             0.00017734,             0.00017734
                    256,                0.38171,                0.16613,                0.79354,                0.99929,                0.99841,                0.99485,                0.91865,                0.53841,                0.19496,                0.81897,             0.00013867,             0.00013867,             0.00013867
